name,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,na_sales_share,eu_sales_share,jp_sales_share,other_sales_share,platform_era,is_top_publisher,publisher_games_count,name_length,decade,genre_Action,genre_Adventure,genre_Fighting,genre_Misc,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,platform_era_6th Gen,platform_era_7th Gen,platform_era_8th Gen,platform_era_Other,platform_era_PC,platform_era_Retro,platform_freq
Tear Ring Saga Yutona Eiyuu Senki,PS,2001,Role-Playing,Enterbrain,0.0,0.0,0.1,0.03,0.39,0.0,0.0,0.9487179487179487,0.07692307692307691,Retro,0,15,33,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1196
Project X Zone,3DS,2012,Role-Playing,Namco Bandai Games,0.18,0.04,0.1,0.02,0.39,0.4615384615384615,0.10256410256410256,0.3846153846153846,0.05128205128205128,8th Gen,1,932,14,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,509
Red Faction: Armageddon,X360,2011,Shooter,THQ,0.18,0.17,0.01,0.04,0.39,0.4615384615384615,0.4358974358974359,0.02564102564102564,0.10256410256410256,7th Gen,1,715,23,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1264
Wipeout 2048,PSV,2012,Racing,Sony Computer Entertainment,0.14,0.19,0.0,0.06,0.39,0.358974358974359,0.48717948717948717,0.0,0.15384615384615383,8th Gen,1,683,12,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,413
Need for Speed: Nitro,DS,2009,Racing,Electronic Arts,0.22,0.13,0.0,0.04,0.39,0.5641025641025641,0.3333333333333333,0.0,0.10256410256410256,Other,1,1348,21,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2163
Mystery Case Files: The Malgrave Incident,Wii,2011,Adventure,Nintendo,0.19,0.17,0.0,0.03,0.39,0.48717948717948717,0.4358974358974359,0.0,0.07692307692307691,7th Gen,1,702,41,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Yoshi Touch & Go,DS,2005,Platform,Nintendo,0.34,0.02,0.0,0.03,0.39,0.8717948717948718,0.05128205128205128,0.0,0.07692307692307691,Other,1,702,16,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
EA Sports Active 2,X360,2010,Sports,Electronic Arts,0.18,0.17,0.0,0.04,0.39,0.4615384615384615,0.4358974358974359,0.0,0.10256410256410256,7th Gen,1,1348,18,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1264
Combat of Giants: Dinosaurs 3D,3DS,2011,Strategy,Ubisoft,0.25,0.06,0.05,0.03,0.39,0.641025641025641,0.15384615384615383,0.12820512820512822,0.07692307692307691,8th Gen,1,921,30,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,509
Taiko no Tatsujin Wii: Ketteiban,Wii,2011,Misc,Namco Bandai Games,0.0,0.0,0.1,0.0,0.39,0.0,0.0,1.0,0.0,7th Gen,1,932,32,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Age of Empires III,PC,2005,Strategy,Microsoft Game Studios,0.0,0.275,0.0,0.07,0.39,0.0,0.8205128205128205,0.0,0.1794871794871795,PC,0,189,18,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,959
SSX 3,XB,2003,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.39,0.7435897435897435,0.20512820512820512,0.0,0.02564102564102564,Other,1,1348,5,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,824
MLB 15: The Show,PS3,2015,Sports,Sony Computer Entertainment,0.3,0.01,0.0,0.07,0.39,0.7692307692307692,0.02564102564102564,0.0,0.1794871794871795,7th Gen,1,683,16,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1327
Madden NFL 2005,GBA,2004,Sports,Electronic Arts,0.28,0.1,0.0,0.01,0.39,0.717948717948718,0.25641025641025644,0.0,0.02564102564102564,6th Gen,1,1348,15,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,822
All-Star Baseball 2000,N64,1999,Sports,Acclaim Entertainment,0.36,0.03,0.0,0.0,0.39,0.923076923076923,0.07692307692307691,0.0,0.0,Retro,0,184,22,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,319
Custom Robo V2,N64,2000,Fighting,Nintendo,0.0,0.0,0.1,0.05,0.39,0.0,0.0,0.8717948717948718,0.12820512820512822,Retro,1,702,14,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319
Extreme-G: XG2,N64,1998,Racing,Acclaim Entertainment,0.31,0.07,0.0,0.0,0.39,0.7948717948717948,0.1794871794871795,0.0,0.0,Retro,0,184,14,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,319
BattleTanx: Global Assault,N64,1999,Action,3DO,0.31,0.07,0.0,0.0,0.39,0.7948717948717948,0.1794871794871795,0.0,0.0,Retro,0,36,26,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319
Robert Ludlum's The Bourne Conspiracy,PS3,2007,Action,Vivendi Games,0.18,0.14,0.0,0.06,0.39,0.4615384615384615,0.358974358974359,0.0,0.15384615384615383,7th Gen,0,164,37,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1327
Chibi-Robo! Plug into Adventure!,GC,2005,Adventure,Nintendo,0.23,0.06,0.09,0.01,0.39,0.5897435897435898,0.15384615384615383,0.23076923076923075,0.02564102564102564,6th Gen,1,702,32,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,556
Dawn of Discovery,PC,2009,Simulation,Ubisoft,0.0,0.275,0.0,0.07,0.39,0.0,0.8205128205128205,0.0,0.1794871794871795,PC,1,921,17,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,959
Jampack Winter 2003 (RP-T),PS2,2003,Misc,Sony Computer Entertainment,0.19,0.15,0.0,0.05,0.39,0.48717948717948717,0.3846153846153846,0.0,0.12820512820512822,6th Gen,1,683,26,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Dancing with the Stars: We Dance!,Wii,2008,Misc,Activision,0.36,0.0,0.0,0.03,0.39,0.923076923076923,0.0,0.0,0.07692307692307691,7th Gen,1,975,33,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Kengo: Master of Bushido,PS2,2000,Fighting,Ubisoft,0.16,0.13,0.06,0.04,0.39,0.41025641025641024,0.3333333333333333,0.15384615384615383,0.10256410256410256,6th Gen,1,921,24,2000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Blood Omen 2,PS2,2002,Action,Eidos Interactive,0.19,0.15,0.0,0.05,0.39,0.48717948717948717,0.3846153846153846,0.0,0.12820512820512822,6th Gen,0,198,12,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Sesame Street: Elmo's A-to-Zoo Adventure,Wii,2010,Misc,Warner Bros. Interactive Entertainment,0.37,0.0,0.0,0.02,0.39,0.9487179487179487,0.0,0.0,0.05128205128205128,7th Gen,0,232,40,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Skylanders Giants,WiiU,2012,Action,Activision,0.23,0.12,0.0,0.04,0.39,0.5897435897435898,0.30769230769230765,0.0,0.10256410256410256,8th Gen,1,975,17,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,143
Just Dance 4,WiiU,2012,Misc,Ubisoft,0.22,0.14,0.0,0.03,0.39,0.5641025641025641,0.358974358974359,0.0,0.07692307692307691,8th Gen,1,921,12,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,143
Super Fire ProWrestling,SNES,1991,Fighting,Human Entertainment,0.0,0.0,0.1,0.0,0.39,0.0,0.0,1.0,0.0,Retro,0,13,23,1990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239
Cabela's Dangerous Hunts 2,PS2,2005,Sports,Activision,0.19,0.15,0.0,0.05,0.39,0.48717948717948717,0.3846153846153846,0.0,0.12820512820512822,6th Gen,1,975,26,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2161
Marvel: Ultimate Alliance,PS3,2006,Role-Playing,Activision,0.33,0.02,0.0,0.04,0.39,0.8461538461538461,0.05128205128205128,0.0,0.10256410256410256,7th Gen,1,975,25,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1327
SpongeBob vs The Big One: Beach Party Cook Off,DS,2009,Adventure,THQ,0.24,0.11,0.0,0.04,0.39,0.6153846153846153,0.28205128205128205,0.0,0.10256410256410256,Other,1,715,46,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
MotoGP 08,PS3,2008,Racing,Capcom,0.07,0.24,0.0,0.08,0.39,0.1794871794871795,0.6153846153846153,0.0,0.20512820512820512,7th Gen,0,381,9,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1327
Imagine: Party Babyz,Wii,2008,Simulation,Ubisoft,0.34,0.02,0.0,0.03,0.39,0.8717948717948718,0.05128205128205128,0.0,0.07692307692307691,7th Gen,1,921,20,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1324
Chessmaster,PS2,2003,Misc,Ubisoft,0.19,0.15,0.0,0.05,0.39,0.48717948717948717,0.3846153846153846,0.0,0.12820512820512822,6th Gen,1,921,11,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Tiger Woods PGA Tour 14,PS3,2013,Sports,Electronic Arts,0.16,0.15,0.0,0.07,0.39,0.41025641025641024,0.3846153846153846,0.0,0.1794871794871795,7th Gen,1,1348,23,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1327
Fatal Fury,SNES,1992,Fighting,Takara,0.0,0.0,0.1,0.0,0.39,0.0,0.0,1.0,0.0,Retro,0,16,10,1990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239
Farming Simulator 2013,X360,2013,Simulation,Focus Home Interactive,0.22,0.13,0.0,0.03,0.39,0.5641025641025641,0.3333333333333333,0.0,0.07692307692307691,7th Gen,0,58,22,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1264
From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,GB,2001,Role-Playing,Banpresto,0.0,0.0,0.1,0.0,0.39,0.0,0.0,1.0,0.0,Retro,0,73,60,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,98
The Dog Island,Wii,2007,Adventure,Ubisoft,0.35,0.01,0.0,0.03,0.39,0.8974358974358974,0.02564102564102564,0.0,0.07692307692307691,7th Gen,1,921,14,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Madden NFL Football,3DS,2011,Sports,Electronic Arts,0.36,0.01,0.0,0.03,0.39,0.923076923076923,0.02564102564102564,0.0,0.07692307692307691,8th Gen,1,1348,19,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,509
The Sims 2,GBA,2005,Simulation,Electronic Arts,0.28,0.1,0.0,0.01,0.39,0.717948717948718,0.25641025641025644,0.0,0.02564102564102564,6th Gen,1,1348,10,2000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,822
Ice Age 2: The Meltdown,PS2,2006,Platform,Vivendi Games,0.19,0.15,0.0,0.05,0.39,0.48717948717948717,0.3846153846153846,0.0,0.12820512820512822,6th Gen,0,164,23,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
MLB 14: The Show,PS3,2014,Sports,Sony Computer Entertainment America,0.35,0.0,0.0,0.04,0.39,0.8974358974358974,0.0,0.0,0.10256410256410256,7th Gen,0,3,16,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1327
Super Famista 3,SNES,1994,Sports,Namco Bandai Games,0.0,0.0,0.1,0.0,0.39,0.0,0.0,1.0,0.0,Retro,1,932,15,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,239
Auto Modellista,PS2,2002,Racing,Capcom,0.19,0.15,0.0,0.05,0.39,0.48717948717948717,0.3846153846153846,0.0,0.12820512820512822,6th Gen,0,381,15,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2161
Tom Clancy's Ghost Recon 2: Summit Strike,XB,2005,Shooter,Ubisoft,0.29,0.08,0.0,0.01,0.39,0.7435897435897435,0.20512820512820512,0.0,0.02564102564102564,Other,1,921,41,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,824
Junior Classic Games,DS,2009,Misc,Avanquest,0.26,0.09,0.0,0.03,0.39,0.6666666666666666,0.23076923076923075,0.0,0.07692307692307691,Other,0,26,20,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Hooked! Again: Real Motion Fishing,Wii,2009,Sports,505 Games,0.36,0.0,0.0,0.03,0.39,0.923076923076923,0.0,0.0,0.07692307692307691,7th Gen,0,192,34,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1324
Tiger Woods PGA Tour 08,PS2,2007,Sports,Electronic Arts,0.19,0.15,0.0,0.05,0.39,0.48717948717948717,0.3846153846153846,0.0,0.12820512820512822,6th Gen,1,1348,23,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2161
Karaoke Revolution Presents American Idol Encore,PS2,2008,Misc,Konami Digital Entertainment,0.19,0.15,0.0,0.05,0.39,0.48717948717948717,0.3846153846153846,0.0,0.12820512820512822,6th Gen,1,832,48,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Airlock,2600,1981,Action,Data Age,0.36,0.02,0.0,0.0,0.39,0.923076923076923,0.05128205128205128,0.0,0.0,Retro,0,2,7,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133
Tokimeki Memorial 2,PS,1999,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.03,0.39,0.0,0.0,0.923076923076923,0.07692307692307691,Retro,1,832,19,1990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1196
Samurai Warriors Chronicles,3DS,2011,Action,Tecmo Koei,0.12,0.05,0.1,0.01,0.39,0.30769230769230765,0.12820512820512822,0.5128205128205129,0.02564102564102564,8th Gen,0,338,27,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509
Tomb Raider: Legend,X360,2006,Action,Eidos Interactive,0.27,0.08,0.01,0.03,0.39,0.6923076923076923,0.20512820512820512,0.02564102564102564,0.07692307692307691,7th Gen,0,198,19,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1264
Ice Age: Dawn of the Dinosaurs,DS,2009,Action,Activision,0.2,0.15,0.0,0.04,0.39,0.5128205128205129,0.3846153846153846,0.0,0.10256410256410256,Other,1,975,30,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Dance Party: Pop Hits,Wii,2009,Misc,Nordic Games,0.0,0.275,0.0,0.02,0.39,0.0,0.923076923076923,0.0,0.05128205128205128,7th Gen,0,35,21,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Harry Potter: Quidditch World Cup,GBA,2003,Sports,Electronic Arts,0.28,0.1,0.0,0.01,0.39,0.717948717948718,0.25641025641025644,0.0,0.02564102564102564,6th Gen,1,1348,33,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,822
Jam Sessions: Sing and Play Guitar (US sales),DS,2007,Misc,Ubisoft,0.38,0.0,0.0,0.0,0.38,1.0,0.0,0.0,0.0,Other,1,921,45,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2163
Saints Row IV,PS4,2015,Action,Deep Silver,0.13,0.17,0.03,0.06,0.38,0.34210526315789475,0.4473684210526316,0.07894736842105263,0.15789473684210525,8th Gen,0,122,13,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,336
Evil Dead: Fistfull of Boomstick,PS2,2003,Action,THQ,0.19,0.15,0.0,0.05,0.38,0.5,0.39473684210526316,0.0,0.13157894736842105,6th Gen,1,715,32,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
One Piece: Unlimited World Red,3DS,2013,Action,Namco Bandai Games,0.05,0.04,0.1,0.01,0.38,0.13157894736842105,0.10526315789473684,0.736842105263158,0.02631578947368421,8th Gen,1,932,30,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509
Phantasy Star Ø,DS,2008,Role-Playing,Sega,0.16,0.0,0.1,0.01,0.38,0.42105263157894735,0.0,0.5263157894736842,0.02631578947368421,Other,1,639,15,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2163
Triple Play 97,PS,1996,Sports,Electronic Arts Victor,0.21,0.15,0.0,0.03,0.38,0.5526315789473684,0.39473684210526316,0.0,0.07894736842105263,Retro,0,2,14,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1196
Virtua Tennis 2009,PS3,2009,Sports,Sega,0.09,0.23,0.0,0.07,0.38,0.23684210526315788,0.6052631578947368,0.0,0.1842105263157895,7th Gen,1,639,18,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1327
Super Soccer,SNES,1991,Sports,Nintendo,0.0,0.0,0.1,0.0,0.38,0.0,0.0,1.0,0.0,Retro,1,702,12,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,239
Shin Megami Tensei: Nocturne,PS2,2003,Role-Playing,Ghostlight,0.07,0.05,0.1,0.02,0.38,0.1842105263157895,0.13157894736842105,0.6578947368421053,0.05263157894736842,6th Gen,0,15,28,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2161
Wario Land II (GBC),GB,1998,Platform,Nintendo,0.0,0.0,0.1,0.0,0.38,0.0,0.0,1.0,0.0,Retro,1,702,19,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,98
San Francisco Rush: Extreme Racing,PS,1997,Racing,GT Interactive,0.21,0.15,0.0,0.03,0.38,0.5526315789473684,0.39473684210526316,0.0,0.07894736842105263,Retro,0,45,34,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1196
Dragon's Crown,PSV,2013,Role-Playing,Nippon Ichi Software,0.16,0.05,0.1,0.05,0.38,0.42105263157894735,0.13157894736842105,0.3157894736842105,0.13157894736842105,8th Gen,0,105,14,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,413
Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,PS,1998,Racing,Human Entertainment,0.0,0.0,0.1,0.03,0.38,0.0,0.0,0.9473684210526315,0.07894736842105263,Retro,0,13,51,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1196
Imagine: Salon Stylist,DS,2009,Simulation,Ubisoft,0.24,0.11,0.0,0.04,0.38,0.631578947368421,0.2894736842105263,0.0,0.10526315789473684,Other,1,921,22,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2163
ESPN College Hoops 2K5,XB,2004,Sports,Sega,0.29,0.08,0.0,0.01,0.38,0.763157894736842,0.21052631578947367,0.0,0.02631578947368421,Other,1,639,22,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,824
Looney Tunes: Acme Arsenal,PS2,2007,Action,Warner Bros. Interactive Entertainment,0.19,0.15,0.0,0.05,0.38,0.5,0.39473684210526316,0.0,0.13157894736842105,6th Gen,0,232,26,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Cabela's Dangerous Hunts 2009,Wii,2008,Sports,Activision Value,0.36,0.0,0.0,0.03,0.38,0.9473684210526315,0.0,0.0,0.07894736842105263,7th Gen,0,29,29,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1324
Fragile Dreams: Farewell Ruins of the Moon,Wii,2009,Role-Playing,Rising Star Games,0.17,0.12,0.06,0.03,0.38,0.4473684210526316,0.3157894736842105,0.15789473684210525,0.07894736842105263,7th Gen,0,86,42,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1324
SD Gundam G Generation Spirits,PS2,2007,Strategy,Namco Bandai Games,0.0,0.0,0.1,0.0,0.38,0.0,0.0,1.0,0.0,6th Gen,1,932,30,2000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2161
Batman: Arkham City,WiiU,2012,Action,Warner Bros. Interactive Entertainment,0.17,0.18,0.0,0.03,0.38,0.4473684210526316,0.47368421052631576,0.0,0.07894736842105263,8th Gen,0,232,19,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,143
Disney Sing It,PS3,2008,Misc,Disney Interactive Studios,0.27,0.07,0.0,0.04,0.38,0.7105263157894737,0.1842105263157895,0.0,0.10526315789473684,7th Gen,0,218,14,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1327
Peppa Pig: The Game,Wii,2009,Misc,Pinnacle,0.0,0.275,0.0,0.03,0.38,0.0,0.9210526315789473,0.0,0.07894736842105263,7th Gen,0,5,19,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
God Eater 2: Rage Burst,PSV,2015,Role-Playing,Namco Bandai Games,0.0,0.01,0.1,0.0,0.38,0.0,0.02631578947368421,0.9736842105263158,0.0,8th Gen,1,932,23,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,413
Get Fit with Mel B,PS3,2010,Sports,Black Bean Games,0.15,0.17,0.0,0.07,0.38,0.39473684210526316,0.4473684210526316,0.0,0.1842105263157895,7th Gen,0,34,18,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1327
The Cat in the Hat,GBA,2005,Platform,Jack of All Games,0.27,0.1,0.0,0.01,0.38,0.7105263157894737,0.2631578947368421,0.0,0.02631578947368421,6th Gen,0,3,18,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,822
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2009,Fighting,Namco Bandai Games,0.13,0.04,0.1,0.03,0.38,0.34210526315789475,0.10526315789473684,0.5,0.07894736842105263,7th Gen,1,932,41,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1213
NFL GameDay 2002,PS2,2001,Sports,Sony Computer Entertainment,0.19,0.15,0.0,0.05,0.38,0.5,0.39473684210526316,0.0,0.13157894736842105,6th Gen,1,683,16,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2161
Turok: Evolution,GC,2002,Shooter,Acclaim Entertainment,0.3,0.08,0.0,0.01,0.38,0.7894736842105263,0.21052631578947367,0.0,0.02631578947368421,6th Gen,0,184,16,2000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,556
Destiny: The Taken King,X360,2015,Shooter,Activision,0.22,0.12,0.0,0.03,0.38,0.5789473684210527,0.3157894736842105,0.0,0.07894736842105263,7th Gen,1,975,23,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1264
Tamagotchi Connection: Corner Shop 3,DS,2007,Simulation,Atari,0.07,0.0,0.1,0.01,0.38,0.1842105263157895,0.0,0.8157894736842105,0.02631578947368421,Other,0,363,36,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2163
Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PS2,2002,Strategy,Namco Bandai Games,0.0,0.0,0.1,0.0,0.38,0.0,0.0,1.0,0.0,6th Gen,1,932,59,2000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2161
Ice Age,GBA,2002,Action,Ubisoft,0.27,0.1,0.0,0.01,0.38,0.7105263157894737,0.2631578947368421,0.0,0.02631578947368421,6th Gen,1,921,7,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,822
Sega Superstars Tennis,PS2,2008,Sports,Sega,0.1,0.0,0.0,0.1,0.38,0.2631578947368421,0.0,0.0,0.736842105263158,6th Gen,1,639,22,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2161
Headhunter,PS2,2002,Action,Sega,0.19,0.15,0.0,0.05,0.38,0.5,0.39473684210526316,0.0,0.13157894736842105,6th Gen,1,639,10,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2161
Skate,PS3,2007,Sports,Electronic Arts,0.29,0.05,0.0,0.04,0.38,0.763157894736842,0.13157894736842105,0.0,0.10526315789473684,7th Gen,1,1348,5,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1327
Shin Megami Tensei: Devil Summoner,SAT,1995,Role-Playing,Atlus,0.0,0.0,0.1,0.0,0.38,0.0,0.0,1.0,0.0,Retro,0,67,34,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,173
Raving Rabbids: Travel in Time 3D,3DS,2011,Platform,Ubisoft,0.11,0.23,0.0,0.04,0.38,0.2894736842105263,0.6052631578947368,0.0,0.10526315789473684,8th Gen,1,921,33,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,509
NCAA Football 08,PS3,2007,Sports,Electronic Arts,0.35,0.0,0.0,0.03,0.38,0.9210526315789473,0.0,0.0,0.07894736842105263,7th Gen,1,1348,16,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1327
Marvel Nemesis: Rise of the Imperfects,GC,2005,Fighting,Electronic Arts,0.3,0.08,0.0,0.01,0.38,0.7894736842105263,0.21052631578947367,0.0,0.02631578947368421,6th Gen,1,1348,38,2000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,556
NHL 15,PS3,2014,Sports,Electronic Arts,0.21,0.11,0.0,0.06,0.38,0.5526315789473684,0.2894736842105263,0.0,0.15789473684210525,7th Gen,1,1348,6,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1327
ESPN Extreme Games,PS,1994,Sports,Sony Computer Entertainment,0.11,0.08,0.1,0.03,0.38,0.2894736842105263,0.21052631578947367,0.4473684210526316,0.07894736842105263,Retro,1,683,18,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1196
Forza Horizon 3,XOne,2016,Racing,Microsoft Game Studios,0.15,0.2,0.0,0.03,0.38,0.39473684210526316,0.5263157894736842,0.0,0.07894736842105263,8th Gen,0,189,15,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,213
Overlord: Dark Legend,Wii,2009,Action,Codemasters,0.12,0.22,0.0,0.04,0.38,0.3157894736842105,0.5789473684210527,0.0,0.10526315789473684,7th Gen,0,152,21,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1324
Ninja: Shadow of Darkness,PS,1998,Action,Eidos Interactive,0.21,0.14,0.0,0.02,0.38,0.5526315789473684,0.368421052631579,0.0,0.05263157894736842,Retro,0,198,25,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1196
