image_path,label,crop,split
Cashew anthracnose/anthracnose144_.jpg,Cashew anthracnose,Cashew,train
Maize leaf spot/leaf spot579_.jpg,Maize leaf spot,Maize,train
Cassava green mite/green mite86_.jpg,Cassava green mite,Cassava,train
Maize leaf spot/leaf spot632_.jpg,Maize leaf spot,Maize,train
Tomato leaf blight/leaf blight1226_.jpg,Tomato leaf blight,Tomato,train
Tomato leaf blight/leaf blight821_.jpg,Tomato leaf blight,Tomato,train
Maize leaf beetle/leaf beetle789_.jpg,Maize leaf beetle,Maize,train
Tomato leaf blight/leaf blight1161_.jpg,Tomato leaf blight,Tomato,train
Tomato leaf blight/leaf blight524_.jpg,Tomato leaf blight,Tomato,train
Cashew anthracnose/anthracnose528_.jpg,Cashew anthracnose,Cashew,train
Maize leaf blight/leaf blight29_.jpg,Maize leaf blight,Maize,train
Tomato leaf curl/leaf curl128_.jpg,Tomato leaf curl,Tomato,train
Tomato verticulium wilt/verticulium wilt419_.jpg,Tomato verticulium wilt,Tomato,train
Tomato leaf curl/leaf curl174_.jpg,Tomato leaf curl,Tomato,train
Tomato verticulium wilt/verticulium wilt683_.jpg,Tomato verticulium wilt,Tomato,train
Tomato leaf curl/leaf curl501_.jpg,Tomato leaf curl,Tomato,train
Maize streak virus/streak virus635_.jpg,Maize streak virus,Maize,train
Cassava brown spot/brown spot1211_.jpg,Cassava brown spot,Cassava,train
Cashew healthy/healthy1363_.jpg,Cashew healthy,Cashew,train
Cashew leaf miner/leaf miner588_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot2123_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf beetle/leaf beetle640_.jpg,Maize leaf beetle,Maize,train
Cassava brown spot/brown spot538_.jpg,Cassava brown spot,Cassava,train
Tomato leaf blight/leaf blight226_.jpg,Tomato leaf blight,Tomato,train
Cashew leaf miner/leaf miner319_.jpg,Cashew leaf miner,Cashew,train
Cassava bacterial blight/bacterial blight411_.jpg,Cassava bacterial blight,Cassava,train
Maize grasshoper/grasshoper40_.jpg,Maize grasshoper,Maize,train
Cassava healthy/healthy77_.jpg,Cassava healthy,Cassava,train
Maize leaf beetle/leaf beetle492_.jpg,Maize leaf beetle,Maize,train
Maize leaf spot/leaf spot1069_.jpg,Maize leaf spot,Maize,train
Maize fall armyworm/fall armyworm214_.jpg,Maize fall armyworm,Maize,train
Cassava bacterial blight/bacterial blight2522_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight820_.jpg,Maize leaf blight,Maize,train
Tomato verticulium wilt/verticulium wilt275_.jpg,Tomato verticulium wilt,Tomato,train
Cashew gumosis/gumosis117_.jpg,Cashew gumosis,Cashew,train
Cashew anthracnose/anthracnose64_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot308_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato verticulium wilt/verticulium wilt337_.jpg,Tomato verticulium wilt,Tomato,train
Cashew anthracnose/anthracnose1255_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot454_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight701_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf spot/leaf spot110_.jpg,Maize leaf spot,Maize,train
Tomato healthy/healthy44_.jpg,Tomato healthy,Tomato,train
Cassava healthy/healthy509_.jpg,Cassava healthy,Cassava,train
Maize streak virus/streak virus165_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot1774_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava green mite/green mite535_.jpg,Cassava green mite,Cassava,train
Cashew healthy/healthy349_.jpg,Cashew healthy,Cashew,train
Maize grasshoper/grasshoper192_.jpg,Maize grasshoper,Maize,train
Cashew anthracnose/anthracnose242_.jpg,Cashew anthracnose,Cashew,train
Tomato leaf blight/leaf blight619_.jpg,Tomato leaf blight,Tomato,train
Cassava green mite/green mite593_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2295_-XKNxPP.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot224_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight1268_.jpg,Cassava bacterial blight,Cassava,train
Tomato healthy/healthy228_.jpg,Tomato healthy,Tomato,train
Cashew healthy/healthy1211_.jpg,Cashew healthy,Cashew,train
Cassava healthy/healthy835_.jpg,Cassava healthy,Cassava,train
Cashew leaf miner/leaf miner378_.jpg,Cashew leaf miner,Cashew,train
Tomato leaf blight/leaf blight141_.jpg,Tomato leaf blight,Tomato,train
Cashew red rust/red rust1673_.jpg,Cashew red rust,Cashew,train
Cashew healthy/healthy912_.jpg,Cashew healthy,Cashew,train
Cassava bacterial blight/bacterial blight1934_.jpg,Cassava bacterial blight,Cassava,train
Maize grasshoper/grasshoper149_.jpg,Maize grasshoper,Maize,train
Maize leaf blight/leaf blight880_.jpg,Maize leaf blight,Maize,train
Cassava mosaic/mosaic969_.jpg,Cassava mosaic,Cassava,train
Cashew red rust/red rust1322_.jpg,Cashew red rust,Cashew,train
Cassava mosaic/mosaic26_.jpg,Cassava mosaic,Cassava,train
Cashew healthy/healthy434_.jpg,Cashew healthy,Cashew,train
Maize fall armyworm/fall armyworm262_.jpg,Maize fall armyworm,Maize,train
Cashew anthracnose/anthracnose1487_.jpg,Cashew anthracnose,Cashew,train
Cashew red rust/red rust265_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight1366_.jpg,Cassava bacterial blight,Cassava,train
Cashew healthy/healthy203_.jpg,Cashew healthy,Cashew,train
Tomato leaf blight/leaf blight562_.jpg,Tomato leaf blight,Tomato,train
Cassava healthy/healthy248_.jpg,Cassava healthy,Cassava,train
Tomato healthy/healthy303_.jpg,Tomato healthy,Tomato,train
Cassava green mite/green mite223_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2168_-eGFRbj.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner930_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1760_.jpg,Tomato septoria leaf spot,Tomato,train
Maize streak virus/streak virus479_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot2342_-sQwn7Q.jpg,Tomato septoria leaf spot,Tomato,train
Cassava healthy/healthy168_.jpg,Cassava healthy,Cassava,train
Maize leaf blight/leaf blight123_.jpg,Maize leaf blight,Maize,train
Tomato verticulium wilt/leaf blight925_.jpg,Tomato verticulium wilt,Tomato,train
Cashew leaf miner/leaf miner869_.jpg,Cashew leaf miner,Cashew,train
Cashew leaf miner/leaf miner1188_.jpg,Cashew leaf miner,Cashew,train
Tomato verticulium wilt/verticulium wilt531_.jpg,Tomato verticulium wilt,Tomato,train
Cassava mosaic/mosaic1041_.jpg,Cassava mosaic,Cassava,train
Cassava bacterial blight/bacterial blight2036_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight2551_.jpg,Cassava bacterial blight,Cassava,train
Cashew leaf miner/leaf miner1333_.jpg,Cashew leaf miner,Cashew,train
Cashew leaf miner/leaf miner608_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot893_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner1038_.jpg,Cashew leaf miner,Cashew,train
Maize leaf blight/leaf blight245_.jpg,Maize leaf blight,Maize,train
Tomato healthy/healthy477_.jpg,Tomato healthy,Tomato,train
Tomato leaf blight/leaf blight533_.jpg,Tomato leaf blight,Tomato,train
Cashew leaf miner/leaf miner229_.jpg,Cashew leaf miner,Cashew,train
Cassava bacterial blight/bacterial blight398_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight740_.jpg,Cassava bacterial blight,Cassava,train
Cashew gumosis/gumosis383_.jpg,Cashew gumosis,Cashew,train
Cashew anthracnose/anthracnose1128_.jpg,Cashew anthracnose,Cashew,train
Cassava mosaic/mosaic843_.jpg,Cassava mosaic,Cassava,train
Tomato leaf curl/leaf curl199_.jpg,Tomato leaf curl,Tomato,train
Cassava brown spot/brown spot1061_.jpg,Cassava brown spot,Cassava,train
Cashew red rust/red rust1120_.jpg,Cashew red rust,Cashew,train
Maize leaf beetle/leaf beetle867_.jpg,Maize leaf beetle,Maize,train
Cassava bacterial blight/bacterial blight663_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite556_.jpg,Cassava green mite,Cassava,train
Tomato leaf blight/leaf blight636_.jpg,Tomato leaf blight,Tomato,train
Cashew leaf miner/leaf miner144_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1910_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust184_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight931_.jpg,Cassava bacterial blight,Cassava,train
Cashew healthy/healthy866_.jpg,Cashew healthy,Cashew,train
Tomato leaf blight/leaf blight412_.jpg,Tomato leaf blight,Tomato,train
Cashew leaf miner/leaf miner1206_.jpg,Cashew leaf miner,Cashew,train
Tomato leaf curl/leaf curl465_.jpg,Tomato leaf curl,Tomato,train
Cashew red rust/red rust335_.jpg,Cashew red rust,Cashew,train
Tomato leaf blight/leaf blight738_.jpg,Tomato leaf blight,Tomato,train
Cashew red rust/red rust960_.jpg,Cashew red rust,Cashew,train
Cassava healthy/healthy496_.jpg,Cassava healthy,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1979_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight1816_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf blight/leaf blight20_.jpg,Tomato leaf blight,Tomato,train
Cassava bacterial blight/bacterial blight1007_.jpg,Cassava bacterial blight,Cassava,train
Cashew leaf miner/leaf miner916_.jpg,Cashew leaf miner,Cashew,train
Maize streak virus/streak virus74_.jpg,Maize streak virus,Maize,train
Maize leaf spot/leaf spot498_.jpg,Maize leaf spot,Maize,train
Cashew leaf miner/leaf miner495_.jpg,Cashew leaf miner,Cashew,train
Cassava healthy/healthy251_.jpg,Cassava healthy,Cassava,train
Cashew red rust/red rust1151_.jpg,Cashew red rust,Cashew,train
Tomato septoria leaf spot/septoria leaf spot2170_-xwzI8Z.jpg,Tomato septoria leaf spot,Tomato,train
Cassava mosaic/mosaic920_.jpg,Cassava mosaic,Cassava,train
Maize streak virus/streak virus615_.jpg,Maize streak virus,Maize,train
Maize streak virus/streak virus633_.jpg,Maize streak virus,Maize,train
Cassava bacterial blight/bacterial blight1790_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1620_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot88_.jpg,Cassava brown spot,Cassava,train
Cassava healthy/healthy492_.jpg,Cassava healthy,Cassava,train
Cashew healthy/healthy271_.jpg,Cashew healthy,Cashew,train
Maize grasshoper/grasshoper374_.jpg,Maize grasshoper,Maize,train
Cassava healthy/healthy1008_.jpg,Cassava healthy,Cassava,train
Cashew red rust/red rust1110_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust930_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust1616_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust1578_.jpg,Cashew red rust,Cashew,train
Cashew leaf miner/leaf miner1181_.jpg,Cashew leaf miner,Cashew,train
Cashew red rust/red rust1085_.jpg,Cashew red rust,Cashew,train
Maize fall armyworm/fall armyworm66_.jpg,Maize fall armyworm,Maize,train
Maize fall armyworm/fall armyworm119_.jpg,Maize fall armyworm,Maize,train
Cassava mosaic/mosaic55_.jpg,Cassava mosaic,Cassava,train
Cashew healthy/healthy1300_.jpg,Cashew healthy,Cashew,train
Maize leaf blight/leaf blight139_.jpg,Maize leaf blight,Maize,train
Maize leaf beetle/leaf beetle585_.jpg,Maize leaf beetle,Maize,train
Cashew anthracnose/anthracnose34_.jpg,Cashew anthracnose,Cashew,train
Cassava brown spot/brown spot718_.jpg,Cassava brown spot,Cassava,train
Tomato leaf blight/leaf blight1184_.jpg,Tomato leaf blight,Tomato,train
Cassava bacterial blight/bacterial blight1276_.jpg,Cassava bacterial blight,Cassava,train
Maize fall armyworm/fall armyworm188_.jpg,Maize fall armyworm,Maize,train
Cassava green mite/green mite942_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot86_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf curl/leaf curl154_.jpg,Tomato leaf curl,Tomato,train
Maize leaf spot/leaf spot901_.jpg,Maize leaf spot,Maize,train
Cashew leaf miner/leaf miner1324_.jpg,Cashew leaf miner,Cashew,train
Cassava mosaic/mosaic619_.jpg,Cassava mosaic,Cassava,train
Tomato leaf curl/leaf curl307_.jpg,Tomato leaf curl,Tomato,train
Tomato septoria leaf spot/septoria leaf spot803_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight2437_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite18_.jpg,Cassava green mite,Cassava,train
Cashew anthracnose/anthracnose1114_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1994_-OdkFDk.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf blight/leaf blight221_.jpg,Tomato leaf blight,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1305_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew healthy/healthy1151_.jpg,Cashew healthy,Cashew,train
Cashew red rust/red rust728_.jpg,Cashew red rust,Cashew,train
Maize streak virus/streak virus607_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot139_.jpg,Tomato septoria leaf spot,Tomato,train
Maize streak virus/streak virus8_.jpg,Maize streak virus,Maize,train
Cashew red rust/red rust1400_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight1372_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot514_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight1854_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot430_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1748_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1102_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot23_.jpg,Cassava brown spot,Cassava,train
Cashew anthracnose/anthracnose453_.jpg,Cashew anthracnose,Cashew,train
Cassava green mite/green mite451_.jpg,Cassava green mite,Cassava,train
Tomato healthy/healthy476_.jpg,Tomato healthy,Tomato,train
Cashew red rust/red rust320_.jpg,Cashew red rust,Cashew,train
Cashew healthy/healthy1097_.jpg,Cashew healthy,Cashew,train
Tomato leaf blight/leaf blight750_.jpg,Tomato leaf blight,Tomato,train
Cassava mosaic/mosaic528_.jpg,Cassava mosaic,Cassava,train
Cashew leaf miner/leaf miner416_.jpg,Cashew leaf miner,Cashew,train
Cassava brown spot/brown spot404_.jpg,Cassava brown spot,Cassava,train
Cassava green mite/green mite832_.jpg,Cassava green mite,Cassava,train
Cassava bacterial blight/bacterial blight1228_.jpg,Cassava bacterial blight,Cassava,train
Cashew red rust/red rust199_.jpg,Cashew red rust,Cashew,train
Cassava brown spot/brown spot290_.jpg,Cassava brown spot,Cassava,train
Tomato septoria leaf spot/septoria leaf spot378_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight278_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot116_.jpg,Tomato septoria leaf spot,Tomato,train
Maize streak virus/streak virus572_.jpg,Maize streak virus,Maize,train
Cassava bacterial blight/bacterial blight2183_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf beetle/leaf beetle456_.jpg,Maize leaf beetle,Maize,train
Maize leaf beetle/leaf beetle250_.jpg,Maize leaf beetle,Maize,train
Tomato verticulium wilt/verticulium wilt719_.jpg,Tomato verticulium wilt,Tomato,train
Cashew red rust/red rust1443_.jpg,Cashew red rust,Cashew,train
Cassava brown spot/brown spot645_.jpg,Cassava brown spot,Cassava,train
Maize fall armyworm/fall armyworm181_.jpg,Maize fall armyworm,Maize,train
Cassava green mite/green mite816_.jpg,Cassava green mite,Cassava,train
Tomato leaf curl/leaf curl47_.jpg,Tomato leaf curl,Tomato,train
Cassava brown spot/brown spot996_.jpg,Cassava brown spot,Cassava,train
Maize leaf spot/leaf spot480_.jpg,Maize leaf spot,Maize,train
Cassava green mite/green mite434_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot957_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2064_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot63_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato verticulium wilt/verticulium wilt383_.jpg,Tomato verticulium wilt,Tomato,train
Tomato leaf blight/leaf blight1040_.jpg,Tomato leaf blight,Tomato,train
Cashew healthy/healthy195_.jpg,Cashew healthy,Cashew,train
Cassava healthy/healthy91_.jpg,Cassava healthy,Cassava,train
Cashew anthracnose/anthracnose1383_.jpg,Cashew anthracnose,Cashew,train
Cashew red rust/red rust418_.jpg,Cashew red rust,Cashew,train
Maize grasshoper/grasshoper667_.jpg,Maize grasshoper,Maize,train
Cashew gumosis/gumosis83_.jpg,Cashew gumosis,Cashew,train
Maize leaf beetle/leaf beetle124_.jpg,Maize leaf beetle,Maize,train
Cassava healthy/healthy689_.jpg,Cassava healthy,Cassava,train
Cassava mosaic/mosaic382_.jpg,Cassava mosaic,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1662_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust1532_.jpg,Cashew red rust,Cashew,train
Cassava green mite/green mite180_.jpg,Cassava green mite,Cassava,train
Maize streak virus/streak virus898_.jpg,Maize streak virus,Maize,train
Maize leaf spot/leaf spot325_.jpg,Maize leaf spot,Maize,train
Maize leaf blight/leaf blight748_.jpg,Maize leaf blight,Maize,train
Cassava green mite/green mite173_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2348_-B0pcQe.jpg,Tomato septoria leaf spot,Tomato,train
Cashew healthy/healthy983_.jpg,Cashew healthy,Cashew,train
Tomato septoria leaf spot/septoria leaf spot2372_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf spot/leaf spot1222_.jpg,Maize leaf spot,Maize,train
Tomato septoria leaf spot/septoria leaf spot2026_-aFPU7y.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight1215_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose1124_.jpg,Cashew anthracnose,Cashew,train
Cassava bacterial blight/bacterial blight1303_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight991_.jpg,Cassava bacterial blight,Cassava,train
Cashew healthy/healthy126_.jpg,Cashew healthy,Cashew,train
Tomato verticulium wilt/verticulium wilt552_.jpg,Tomato verticulium wilt,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2281_-gDsIM9.jpg,Tomato septoria leaf spot,Tomato,train
Cashew healthy/healthy153_.jpg,Cashew healthy,Cashew,train
Tomato septoria leaf spot/septoria leaf spot2367_-j0dDrq.jpg,Tomato septoria leaf spot,Tomato,train
Maize grasshoper/grasshoper26_.jpg,Maize grasshoper,Maize,train
Cassava brown spot/brown spot1372_.jpg,Cassava brown spot,Cassava,train
Cassava mosaic/mosaic10_.jpg,Cassava mosaic,Cassava,train
Tomato verticulium wilt/verticulium wilt183_.jpg,Tomato verticulium wilt,Tomato,train
Cassava bacterial blight/bacterial blight2151_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose566_.jpg,Cashew anthracnose,Cashew,train
Maize leaf beetle/leaf beetle682_.jpg,Maize leaf beetle,Maize,train
Maize leaf blight/leaf blight434_.jpg,Maize leaf blight,Maize,train
