image_path,label,crop,split
Maize leaf beetle/leaf beetle425_.jpg,Maize leaf beetle,Maize,train
Cashew leaf miner/leaf miner538_.jpg,Cashew leaf miner,Cashew,train
Cassava green mite/green mite655_.jpg,Cassava green mite,Cassava,train
Cassava mosaic/mosaic358_.jpg,Cassava mosaic,Cassava,train
Maize leaf spot/leaf spot382_.jpg,Maize leaf spot,Maize,train
Maize healthy/healthy57_.jpg,Maize healthy,Maize,train
Tomato septoria leaf spot/septoria leaf spot620_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose1492_.jpg,Cashew anthracnose,Cashew,train
Cassava bacterial blight/bacterial blight1085_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight209_.jpg,Maize leaf blight,Maize,train
Tomato leaf blight/leaf blight26_.jpg,Tomato leaf blight,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2336_-L0rfKo.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf blight/leaf blight961_.jpg,Maize leaf blight,Maize,train
Maize leaf beetle/leaf beetle275_.jpg,Maize leaf beetle,Maize,train
Cashew red rust/red rust803_.jpg,Cashew red rust,Cashew,train
Cassava brown spot/brown spot1019_.jpg,Cassava brown spot,Cassava,train
Maize streak virus/streak virus939_.jpg,Maize streak virus,Maize,train
Cashew anthracnose/anthracnose1093_.jpg,Cashew anthracnose,Cashew,train
Cashew red rust/red rust499_.jpg,Cashew red rust,Cashew,train
Cashew anthracnose/anthracnose1185_.jpg,Cashew anthracnose,Cashew,train
Cashew anthracnose/anthracnose1646_.jpg,Cashew anthracnose,Cashew,train
Cashew leaf miner/leaf miner13_.jpg,Cashew leaf miner,Cashew,train
Cashew leaf miner/leaf miner571_.jpg,Cashew leaf miner,Cashew,train
Maize streak virus/streak virus212_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot1586_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf beetle/leaf beetle231_.jpg,Maize leaf beetle,Maize,train
Maize leaf blight/leaf blight308_.jpg,Maize leaf blight,Maize,train
Maize leaf beetle/leaf beetle211_.jpg,Maize leaf beetle,Maize,train
Cassava healthy/healthy669_.jpg,Cassava healthy,Cassava,train
Tomato septoria leaf spot/septoria leaf spot645_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose1685_.jpg,Cashew anthracnose,Cashew,train
Maize leaf blight/leaf blight122_.jpg,Maize leaf blight,Maize,train
Cashew leaf miner/leaf miner322_.jpg,Cashew leaf miner,Cashew,train
Cashew gumosis/gumosis366_.jpg,Cashew gumosis,Cashew,train
Cassava mosaic/mosaic910_.jpg,Cassava mosaic,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2277_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1011_.jpg,Tomato septoria leaf spot,Tomato,train
Maize streak virus/streak virus475_.jpg,Maize streak virus,Maize,train
Cassava healthy/healthy31_.jpg,Cassava healthy,Cassava,train
Maize leaf spot/leaf spot457_.jpg,Maize leaf spot,Maize,train
Tomato septoria leaf spot/septoria leaf spot1769_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight2398_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot523_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf blight/leaf blight1026_.jpg,Tomato leaf blight,Tomato,train
Maize leaf beetle/leaf beetle732_.jpg,Maize leaf beetle,Maize,train
Cashew anthracnose/anthracnose274_.jpg,Cashew anthracnose,Cashew,train
Maize grasshoper/grasshoper50_.jpg,Maize grasshoper,Maize,train
Cassava bacterial blight/bacterial blight1457_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf blight/leaf blight1310_.jpg,Tomato leaf blight,Tomato,train
Cashew healthy/healthy1020_.jpg,Cashew healthy,Cashew,train
Cassava healthy/healthy1036_.jpg,Cassava healthy,Cassava,train
Cassava bacterial blight/bacterial blight1262_.jpg,Cassava bacterial blight,Cassava,train
Cashew red rust/red rust563_.jpg,Cashew red rust,Cashew,train
Cassava brown spot/brown spot414_.jpg,Cassava brown spot,Cassava,train
Cashew red rust/red rust920_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight579_.jpg,Cassava bacterial blight,Cassava,train
Cashew leaf miner/leaf miner1199_.jpg,Cashew leaf miner,Cashew,train
Cashew leaf miner/leaf miner1062_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1329_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava brown spot/brown spot1161_.jpg,Cassava brown spot,Cassava,train
Cassava bacterial blight/bacterial blight67_.jpg,Cassava bacterial blight,Cassava,train
Cashew leaf miner/leaf miner967_.jpg,Cashew leaf miner,Cashew,train
Cassava brown spot/brown spot376_.jpg,Cassava brown spot,Cassava,train
Maize leaf spot/leaf spot74_.jpg,Maize leaf spot,Maize,train
Cassava bacterial blight/bacterial blight987_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf beetle/leaf beetle573_.jpg,Maize leaf beetle,Maize,train
Maize leaf spot/leaf spot212_.jpg,Maize leaf spot,Maize,train
Cashew anthracnose/anthracnose1491_.jpg,Cashew anthracnose,Cashew,train
Cashew anthracnose/anthracnose1123_.jpg,Cashew anthracnose,Cashew,train
Maize grasshoper/grasshoper117_.jpg,Maize grasshoper,Maize,train
Maize grasshoper/grasshoper655_.jpg,Maize grasshoper,Maize,train
Cassava mosaic/mosaic948_.jpg,Cassava mosaic,Cassava,train
Tomato leaf curl/leaf curl49_.jpg,Tomato leaf curl,Tomato,train
Cashew gumosis/gumosis314_.jpg,Cashew gumosis,Cashew,train
Tomato septoria leaf spot/septoria leaf spot2058_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf blight/leaf blight978_.jpg,Maize leaf blight,Maize,train
Maize leaf blight/leaf blight370_.jpg,Maize leaf blight,Maize,train
Maize leaf spot/leaf spot734_.jpg,Maize leaf spot,Maize,train
Maize grasshoper/grasshoper434_.jpg,Maize grasshoper,Maize,train
Maize streak virus/streak virus126_.jpg,Maize streak virus,Maize,train
Cassava healthy/healthy8_.jpg,Cassava healthy,Cassava,train
Cassava healthy/healthy271_.jpg,Cassava healthy,Cassava,train
Maize streak virus/streak virus945_.jpg,Maize streak virus,Maize,train
Cassava healthy/healthy498_.jpg,Cassava healthy,Cassava,train
Tomato healthy/healthy146_.jpg,Tomato healthy,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2180_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew healthy/healthy867_.jpg,Cashew healthy,Cashew,train
Cashew healthy/healthy14_.jpg,Cashew healthy,Cashew,train
Cashew leaf miner/leaf miner1283_.jpg,Cashew leaf miner,Cashew,train
Cassava brown spot/brown spot950_.jpg,Cassava brown spot,Cassava,train
Maize leaf spot/leaf spot433_.jpg,Maize leaf spot,Maize,train
Tomato leaf blight/leaf blight429_.jpg,Tomato leaf blight,Tomato,train
Cassava healthy/healthy434_.jpg,Cassava healthy,Cassava,train
Cashew red rust/red rust1127_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight691_.jpg,Cassava bacterial blight,Cassava,train
Cashew gumosis/gumosis59_.jpg,Cashew gumosis,Cashew,train
Cassava healthy/healthy1075_.jpg,Cassava healthy,Cassava,train
Tomato verticulium wilt/verticulium wilt42_.jpg,Tomato verticulium wilt,Tomato,train
Cassava bacterial blight/bacterial blight1592_.jpg,Cassava bacterial blight,Cassava,train
Tomato verticulium wilt/verticulium wilt748_.jpg,Tomato verticulium wilt,Tomato,train
Cashew red rust/red rust684_.jpg,Cashew red rust,Cashew,train
Maize streak virus/streak virus1007_.jpg,Maize streak virus,Maize,train
Maize leaf spot/leaf spot733_.jpg,Maize leaf spot,Maize,train
Maize streak virus/streak virus564_.jpg,Maize streak virus,Maize,train
Tomato verticulium wilt/verticulium wilt446_.jpg,Tomato verticulium wilt,Tomato,train
Maize streak virus/streak virus169_.jpg,Maize streak virus,Maize,train
Cashew healthy/healthy731_.jpg,Cashew healthy,Cashew,train
Tomato verticulium wilt/verticulium wilt238_.jpg,Tomato verticulium wilt,Tomato,train
Tomato leaf curl/leaf curl133_.jpg,Tomato leaf curl,Tomato,train
Cassava brown spot/brown spot48_.jpg,Cassava brown spot,Cassava,train
Maize streak virus/streak virus428_.jpg,Maize streak virus,Maize,train
Cashew red rust/red rust331_.jpg,Cashew red rust,Cashew,train
Maize leaf beetle/leaf beetle307_.jpg,Maize leaf beetle,Maize,train
Cassava brown spot/brown spot482_.jpg,Cassava brown spot,Cassava,train
Cashew anthracnose/anthracnose1397_.jpg,Cashew anthracnose,Cashew,train
Cashew leaf miner/leaf miner111_.jpg,Cashew leaf miner,Cashew,train
Cassava green mite/green mite314_.jpg,Cassava green mite,Cassava,train
Maize leaf spot/leaf spot895_.jpg,Maize leaf spot,Maize,train
Maize leaf spot/leaf spot1144_.jpg,Maize leaf spot,Maize,train
Cassava brown spot/brown spot265_.jpg,Cassava brown spot,Cassava,train
Cashew anthracnose/anthracnose658_.jpg,Cashew anthracnose,Cashew,train
Cashew leaf miner/leaf miner558_.jpg,Cashew leaf miner,Cashew,train
Cassava healthy/healthy391_.jpg,Cassava healthy,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2192_.jpg,Tomato septoria leaf spot,Tomato,train
Maize streak virus/streak virus258_.jpg,Maize streak virus,Maize,train
Maize grasshoper/grasshoper578_.jpg,Maize grasshoper,Maize,train
Cashew healthy/healthy1072_.jpg,Cashew healthy,Cashew,train
Maize fall armyworm/fall armyworm267_.jpg,Maize fall armyworm,Maize,train
Cassava bacterial blight/bacterial blight747_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf curl/leaf curl443_.jpg,Tomato leaf curl,Tomato,train
Cassava healthy/healthy794_.jpg,Cassava healthy,Cassava,train
Cassava healthy/healthy749_.jpg,Cassava healthy,Cassava,train
Maize leaf blight/leaf blight594_.jpg,Maize leaf blight,Maize,train
Cashew leaf miner/leaf miner183_.jpg,Cashew leaf miner,Cashew,train
Cashew red rust/red rust1416_.jpg,Cashew red rust,Cashew,train
Maize streak virus/streak virus307_.jpg,Maize streak virus,Maize,train
Cassava bacterial blight/bacterial blight936_.jpg,Cassava bacterial blight,Cassava,train
Cassava healthy/healthy1100_.jpg,Cassava healthy,Cassava,train
Maize leaf blight/leaf blight120_.jpg,Maize leaf blight,Maize,train
Maize leaf spot/leaf spot1118_.jpg,Maize leaf spot,Maize,train
Cashew gumosis/gumosis390_.jpg,Cashew gumosis,Cashew,train
Cassava bacterial blight/bacterial blight675_.jpg,Cassava bacterial blight,Cassava,train
Cassava brown spot/brown spot977_.jpg,Cassava brown spot,Cassava,train
Cassava bacterial blight/bacterial blight1804_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf curl/leaf curl27_.jpg,Tomato leaf curl,Tomato,train
Maize grasshoper/grasshoper484_.jpg,Maize grasshoper,Maize,train
Cassava green mite/green mite190_.jpg,Cassava green mite,Cassava,train
Cassava bacterial blight/bacterial blight1738_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight665_.jpg,Cassava bacterial blight,Cassava,train
Cashew gumosis/gumosis370_.jpg,Cashew gumosis,Cashew,train
Cassava brown spot/brown spot825_.jpg,Cassava brown spot,Cassava,train
Maize leaf blight/leaf blight568_.jpg,Maize leaf blight,Maize,train
Maize leaf spot/leaf spot75_.jpg,Maize leaf spot,Maize,train
Maize leaf blight/leaf blight919_.jpg,Maize leaf blight,Maize,train
Cashew anthracnose/anthracnose131_.jpg,Cashew anthracnose,Cashew,train
Cashew anthracnose/anthracnose343_.jpg,Cashew anthracnose,Cashew,train
Cashew anthracnose/anthracnose283_.jpg,Cashew anthracnose,Cashew,train
Tomato leaf blight/leaf blight178_.jpg,Tomato leaf blight,Tomato,train
Tomato septoria leaf spot/septoria leaf spot300_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot840_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1555_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner561_.jpg,Cashew leaf miner,Cashew,train
Cassava bacterial blight/bacterial blight754_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf spot/leaf spot706_.jpg,Maize leaf spot,Maize,train
Cassava bacterial blight/bacterial blight1988_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite493_.jpg,Cassava green mite,Cassava,train
Maize fall armyworm/fall armyworm206_.jpg,Maize fall armyworm,Maize,train
Cassava bacterial blight/bacterial blight2034_.jpg,Cassava bacterial blight,Cassava,train
Cashew red rust/red rust849_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight1966_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight832_.jpg,Maize leaf blight,Maize,train
Tomato septoria leaf spot/septoria leaf spot2351_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf blight/leaf blight899_.jpg,Tomato leaf blight,Tomato,train
Cassava bacterial blight/bacterial blight1784_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf curl/leaf curl504_.jpg,Tomato leaf curl,Tomato,train
Cassava bacterial blight/bacterial blight1066_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2276_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf blight/leaf blight85_.jpg,Maize leaf blight,Maize,train
Maize leaf beetle/leaf beetle899_.jpg,Maize leaf beetle,Maize,train
Cashew leaf miner/leaf miner402_.jpg,Cashew leaf miner,Cashew,train
Cassava bacterial blight/bacterial blight1471_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite4_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot2037_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight2600_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite786_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1709_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf curl/leaf curl388_.jpg,Tomato leaf curl,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1885_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight2016_.jpg,Cassava bacterial blight,Cassava,train
Cashew leaf miner/leaf miner618_.jpg,Cashew leaf miner,Cashew,train
Cassava healthy/healthy1172_.jpg,Cassava healthy,Cassava,train
Maize leaf spot/leaf spot34_.jpg,Maize leaf spot,Maize,train
Tomato septoria leaf spot/septoria leaf spot1987_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf blight/leaf blight508_.jpg,Maize leaf blight,Maize,train
Maize streak virus/streak virus466_.jpg,Maize streak virus,Maize,train
Cashew healthy/healthy685_.jpg,Cashew healthy,Cashew,train
Cassava healthy/healthy237_.jpg,Cassava healthy,Cassava,train
Cassava brown spot/brown spot281_.jpg,Cassava brown spot,Cassava,train
Cassava bacterial blight/bacterial blight1322_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf curl/leaf curl218_.jpg,Tomato leaf curl,Tomato,train
Cassava healthy/healthy1181_.jpg,Cassava healthy,Cassava,train
Tomato verticulium wilt/verticulium wilt91_.jpg,Tomato verticulium wilt,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2030_-lsNTJo.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1252_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose512_.jpg,Cashew anthracnose,Cashew,train
Cassava bacterial blight/bacterial blight583_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight472_.jpg,Maize leaf blight,Maize,train
Cashew leaf miner/leaf miner1278_.jpg,Cashew leaf miner,Cashew,train
Cassava healthy/healthy311_.jpg,Cassava healthy,Cassava,train
Cassava healthy/healthy838_.jpg,Cassava healthy,Cassava,train
Cassava bacterial blight/bacterial blight506_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf spot/leaf spot862_.jpg,Maize leaf spot,Maize,train
Maize leaf spot/leaf spot1232_.jpg,Maize leaf spot,Maize,train
Cassava green mite/green mite879_.jpg,Cassava green mite,Cassava,train
Cassava healthy/healthy368_.jpg,Cassava healthy,Cassava,train
Tomato septoria leaf spot/septoria leaf spot588_.jpg,Tomato septoria leaf spot,Tomato,train
Maize healthy/healthy136_.jpg,Maize healthy,Maize,train
Cassava healthy/healthy449_.jpg,Cassava healthy,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1470_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato verticulium wilt/verticulium wilt377_.jpg,Tomato verticulium wilt,Tomato,train
Maize fall armyworm/fall armyworm88_.jpg,Maize fall armyworm,Maize,train
Cassava green mite/green mite300_.jpg,Cassava green mite,Cassava,train
Cashew leaf miner/leaf miner833_.jpg,Cashew leaf miner,Cashew,train
Cashew healthy/healthy404_.jpg,Cashew healthy,Cashew,train
Cassava healthy/healthy602_.jpg,Cassava healthy,Cassava,train
Cashew gumosis/gumosis216_.jpg,Cashew gumosis,Cashew,train
Cashew red rust/red rust1176_.jpg,Cashew red rust,Cashew,train
Tomato septoria leaf spot/septoria leaf spot479_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight625_.jpg,Cassava bacterial blight,Cassava,train
Cassava brown spot/brown spot22_.jpg,Cassava brown spot,Cassava,train
Cashew red rust/red rust1635_.jpg,Cashew red rust,Cashew,train
Cashew leaf miner/leaf miner1142_.jpg,Cashew leaf miner,Cashew,train
Tomato leaf curl/leaf curl165_.jpg,Tomato leaf curl,Tomato,train
Cassava green mite/green mite340_.jpg,Cassava green mite,Cassava,train
Tomato leaf curl/leaf curl23_.jpg,Tomato leaf curl,Tomato,train
Maize streak virus/streak virus876_.jpg,Maize streak virus,Maize,train
Cashew healthy/healthy1013_.jpg,Cashew healthy,Cashew,train
Cassava green mite/green mite968_.jpg,Cassava green mite,Cassava,train
Cassava bacterial blight/bacterial blight1581_.jpg,Cassava bacterial blight,Cassava,train
Cashew healthy/healthy1255_.jpg,Cashew healthy,Cashew,train
Cashew healthy/healthy722_.jpg,Cashew healthy,Cashew,train
Maize leaf blight/leaf blight130_.jpg,Maize leaf blight,Maize,train
Tomato leaf blight/leaf blight1209_.jpg,Tomato leaf blight,Tomato,train
Cashew anthracnose/anthracnose62_.jpg,Cashew anthracnose,Cashew,train
Tomato septoria leaf spot/septoria leaf spot368_.jpg,Tomato septoria leaf spot,Tomato,train
Maize streak virus/streak virus72_.jpg,Maize streak virus,Maize,train
Maize streak virus/streak virus329_.jpg,Maize streak virus,Maize,train
Cashew healthy/healthy1321_.jpg,Cashew healthy,Cashew,train
Maize leaf spot/leaf spot148_.jpg,Maize leaf spot,Maize,train
Cashew leaf miner/leaf miner1225_.jpg,Cashew leaf miner,Cashew,train
Tomato leaf blight/leaf blight763_.jpg,Tomato leaf blight,Tomato,train
Tomato septoria leaf spot/septoria leaf spot938_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava mosaic/mosaic1002_.jpg,Cassava mosaic,Cassava,train
Tomato leaf blight/leaf blight780_.jpg,Tomato leaf blight,Tomato,train
Cashew red rust/red rust1397_.jpg,Cashew red rust,Cashew,train
Cashew anthracnose/anthracnose788_.jpg,Cashew anthracnose,Cashew,train
Maize healthy/healthy151_.jpg,Maize healthy,Maize,train
Cashew healthy/healthy1077_.jpg,Cashew healthy,Cashew,train
Cashew red rust/red rust965_.jpg,Cashew red rust,Cashew,train
Cassava brown spot/brown spot421_.jpg,Cassava brown spot,Cassava,train
